,Latitude,Longitude,Mosquito_collection_year_end,IR_Test_.mortality,AFR_PPP_2015_adj_v2,X2015_-1ture_Africa_ITN.2015,X2015_-1ture_Africa_PfPR.2015,layer,cells,AFR_PPP_2015_adj_v2.1,X2015_-1ture_Africa_ITN.2015.1,X2015_-1ture_Africa_PfPR.2015.1,layer.1
1862,13.666664,38.916663,2013,8,2294.404785,0.337221154,0.001849969,1,962899,2294.404867,0.337221154,0.001849969,1
1880,13.666664,38.916663,2013,100,2294.404785,0.337221154,0.001849969,1,962899,2294.404867,0.337221154,0.001849969,1
1898,13.666664,38.916663,2013,75,2294.404785,0.337221154,0.001849969,1,962899,2294.404867,0.337221154,0.001849969,1
1662,13.61833,39.00166,2013,100,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
1663,13.61833,39.00166,2013,100,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
1664,13.61833,39.00166,2013,100,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
1665,13.61833,39.00166,2013,100,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
1774,13.61833,39.00166,2013,75,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
1775,13.61833,39.00166,2013,75,3753.245605,0.335835175,0.002536195,1,966263,3753.245506,0.335835175,0.002536195,1
742,13.49998,-15.04994,2015,97,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
758,13.49998,-15.04994,2015,64,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
772,13.49998,-15.04994,2015,82,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
773,13.49998,-15.04994,2015,83,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
1394,13.49998,-15.04994,2014,46.2,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
1420,13.49998,-15.04994,2014,76.4,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
1426,13.49998,-15.04994,2014,80.1,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2403,13.49998,-15.04994,2013,93.1,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2404,13.49998,-15.04994,2013,98,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2405,13.49998,-15.04994,2013,97,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2411,13.49998,-15.04994,2013,98,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2412,13.49998,-15.04994,2013,97,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2413,13.49998,-15.04994,2013,93,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2432,13.49998,-15.04994,2013,70,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2433,13.49998,-15.04994,2013,70,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
2454,13.49998,-15.04994,2013,79.4,685.8759155,0.835157187,0.0399478,1,968327,685.875905,0.835157187,0.0399478,1
765,13.49668,-13.60629,2015,95,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
775,13.49668,-13.60629,2015,84,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2431,13.49668,-13.60629,2013,70,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2434,13.49668,-13.60629,2013,70,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2435,13.49668,-13.60629,2013,70,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2436,13.49668,-13.60629,2013,70.4,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2438,13.49668,-13.60629,2013,72,841.5223389,0.851834795,0.043417428,1,970043,841.5223263,0.851834795,0.043417428,1
2215,13.45,2.116667,2013,43,1895.271851,0.654822363,0.175711885,2,972101,1895.271814,0.654822363,0.175711885,2
2222,13.45,2.116667,2013,16,1895.271851,0.654822363,0.175711885,2,972101,1895.271814,0.654822363,0.175711885,2
2228,13.45,2.116667,2013,9,1895.271851,0.654822363,0.175711885,2,972101,1895.271814,0.654822363,0.175711885,2
2234,13.45,2.116667,2013,25.33,1895.271851,0.654822363,0.175711885,2,972101,1895.271814,0.654822363,0.175711885,2
2240,13.45,2.116667,2013,77.5,1895.271851,0.654822363,0.175711885,2,972101,1895.271814,0.654822363,0.175711885,2
2216,13.307007,7.160172,2013,84,16520.03711,0.35432055,0.189326122,2,977265,16520.03795,0.35432055,0.189326122,2
2223,13.307007,7.160172,2013,35,16520.03711,0.35432055,0.189326122,2,977265,16520.03795,0.35432055,0.189326122,2
2229,13.307007,7.160172,2013,28.75,16520.03711,0.35432055,0.189326122,2,977265,16520.03795,0.35432055,0.189326122,2
2235,13.307007,7.160172,2013,3.37,16520.03711,0.35432055,0.189326122,2,977265,16520.03795,0.35432055,0.189326122,2
2241,13.307007,7.160172,2013,27.5,16520.03711,0.35432055,0.189326122,2,977265,16520.03795,0.35432055,0.189326122,2
738,13.14756,-14.11483,2015,92,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
739,13.14756,-14.11483,2015,90,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
766,13.14756,-14.11483,2015,77,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
782,13.14756,-14.11483,2015,88,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
1441,13.14756,-14.11483,2014,86.5,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
2406,13.14756,-14.11483,2013,94,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
2419,13.14756,-14.11483,2013,94.3,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
2442,13.14756,-14.11483,2013,74,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
2443,13.14756,-14.11483,2013,74,9028.332031,0.901180386,0.063176237,1,983479,9028.331606,0.901180386,0.063176237,1
635,13.0683,-6.82792,2015,21,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
650,13.0683,-6.82792,2015,66,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
1323,13.0683,-6.82792,2014,25,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
1325,13.0683,-6.82792,2014,31,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
2202,13.0683,-6.82792,2013,45,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
2203,13.0683,-6.82792,2013,45,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
2205,13.0683,-6.82792,2013,50,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
2206,13.0683,-6.82792,2013,50,2008.762939,0.83424049,0.594083071,6,987016,2008.762964,0.83424049,0.594083071,6
649,13.04114,-9.48472,2015,65,23306.80469,0.661389762,0.47905162,5,988633,23306.80533,0.661389762,0.47905162,5
651,13.04114,-9.48472,2015,98,23306.80469,0.661389762,0.47905162,5,988633,23306.80533,0.661389762,0.47905162,5
1320,13.04114,-9.48472,2014,19,23306.80469,0.661389762,0.47905162,5,988633,23306.80533,0.661389762,0.47905162,5
1335,13.04114,-9.48472,2014,64,23306.80469,0.661389762,0.47905162,5,988633,23306.80533,0.661389762,0.47905162,5
699,13.005873,5.247565,2015,12,178875.3438,0.005354667,0.243965209,3,988986,178875.3515,0.005354667,0.243965209,3
704,13.005873,5.247565,2015,30,178875.3438,0.005354667,0.243965209,3,988986,178875.3515,0.005354667,0.243965209,3
714,13.005873,5.247565,2015,68,178875.3438,0.005354667,0.243965209,3,988986,178875.3515,0.005354667,0.243965209,3
717,13.005873,5.247565,2015,83,178875.3438,0.005354667,0.243965209,3,988986,178875.3515,0.005354667,0.243965209,3
648,12.95,-5.75,2015,64,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
654,12.95,-5.75,2015,83,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
1317,12.95,-5.75,2014,14,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
1332,12.95,-5.75,2014,47,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
2200,12.95,-5.75,2013,38,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
2201,12.95,-5.75,2013,38,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
2208,12.95,-5.75,2013,77,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
2209,12.95,-5.75,2013,77,9637.894531,0.865140432,0.481218576,5,992085,9637.894395,0.865140432,0.481218576,5
17,12.954462,36.157256,2016,99,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
28,12.954462,36.157256,2016,90,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1728,12.95472,36.15527,2013,92.9,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1729,12.95472,36.15527,2013,94,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1730,12.95472,36.15527,2013,100,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1731,12.95472,36.15527,2013,92.9,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1732,12.95472,36.15527,2013,94,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1733,12.95472,36.15527,2013,100,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1779,12.95472,36.15527,2013,79.4,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1780,12.95472,36.15527,2013,79.4,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1843,12.954462,36.157256,2013,93,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1861,12.954462,36.157256,2013,79,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1879,12.954462,36.157256,2013,94,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1897,12.954462,36.157256,2013,100,641.8922119,0.411586371,0.143933102,2,993090,641.8921955,0.411586371,0.143933102,2
1395,12.910749,-14.950567,2014,49,27405.41016,0.738722526,0.059546802,1,993545,27405.40933,0.738722526,0.059546802,1
1402,12.910749,-14.950567,2014,60,27405.41016,0.738722526,0.059546802,1,993545,27405.40933,0.738722526,0.059546802,1
1409,12.910749,-14.950567,2014,67.8,27405.41016,0.738722526,0.059546802,1,993545,27405.40933,0.738722526,0.059546802,1
633,12.86666,-7.56666,2015,14,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
641,12.86666,-7.56666,2015,49,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
1313,12.86666,-7.56666,2014,6,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
1318,12.86666,-7.56666,2014,15,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
2198,12.86666,-7.56666,2013,13,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
2199,12.86666,-7.56666,2013,13,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
2204,12.86666,-7.56666,2013,98,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
2207,12.86666,-7.56666,2013,98,47400.44141,0.744345465,0.208182946,3,995403,47400.44218,0.744345465,0.208182946,3
632,12.74665,-8.07137,2015,7,80024.59375,0.547236076,0.124318138,2,1000434,80024.59105,0.547236076,0.124318138,2
637,12.74665,-8.07137,2015,38,80024.59375,0.547236076,0.124318138,2,1000434,80024.59105,0.547236076,0.124318138,2
1319,12.74665,-8.07137,2014,18,80024.59375,0.547236076,0.124318138,2,1000434,80024.59105,0.547236076,0.124318138,2
1322,12.74665,-8.07137,2014,25,80024.59375,0.547236076,0.124318138,2,1000434,80024.59105,0.547236076,0.124318138,2
1763,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1764,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1765,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1766,12.66666,39.75,2013,90,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1767,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1768,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1769,12.66666,39.75,2013,100,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1770,12.66666,39.75,2013,90,3215.077637,0.343504237,0.005844022,1,1003263,3215.077669,0.343504237,0.005844022,1
1845,12.666667,40.333333,2013,100,318.4071655,0.358427104,0.005689144,1,1003277,318.4071741,0.358427104,0.005689144,1
1863,12.666667,40.333333,2013,100,318.4071655,0.358427104,0.005689144,1,1003277,318.4071741,0.358427104,0.005689144,1
1881,12.666667,40.333333,2013,100,318.4071655,0.358427104,0.005689144,1,1003277,318.4071741,0.358427104,0.005689144,1
1899,12.666667,40.333333,2013,90,318.4071655,0.358427104,0.005689144,1,1003277,318.4071741,0.358427104,0.005689144,1
647,12.65001,-7.99986,2015,63,237630.5,0.440107834,0.114682242,2,1003798,237630.4951,0.440107834,0.114682242,2
653,12.65001,-7.99986,2015,79,237630.5,0.440107834,0.114682242,2,1003798,237630.4951,0.440107834,0.114682242,2
1312,12.65001,-7.99986,2014,1,237630.5,0.440107834,0.114682242,2,1003798,237630.4951,0.440107834,0.114682242,2
1314,12.65001,-7.99986,2014,6,237630.5,0.440107834,0.114682242,2,1003798,237630.4951,0.440107834,0.114682242,2
1390,12.55438,-12.17323,2014,45,6611.844727,0.685114808,0.097035363,1,1007059,6611.844863,0.685114808,0.097035363,1
1399,12.55438,-12.17323,2014,53.9,6611.844727,0.685114808,0.097035363,1,1007059,6611.844863,0.685114808,0.097035363,1
1405,12.55438,-12.17323,2014,64.1,6611.844727,0.685114808,0.097035363,1,1007059,6611.844863,0.685114808,0.097035363,1
1415,12.55438,-12.17323,2014,72,6611.844727,0.685114808,0.097035363,1,1007059,6611.844863,0.685114808,0.097035363,1
1361,12.445329,9.723021,2014,50,3010.808105,0.30129551,0.235686347,3,1012628,3010.808036,0.30129551,0.235686347,3
1362,12.445329,9.723021,2014,63,3010.808105,0.30129551,0.235686347,3,1012628,3010.808036,0.30129551,0.235686347,3
1366,12.445329,9.723021,2014,68.6,3010.808105,0.30129551,0.235686347,3,1012628,3010.808036,0.30129551,0.235686347,3
1376,12.445329,9.723021,2014,87,3010.808105,0.30129551,0.235686347,3,1012628,3010.808036,0.30129551,0.235686347,3
19,12.41967,39.553591,2016,50,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
30,12.41967,39.553591,2016,27,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
405,12.41967,39.553678,2015,35,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
412,12.41967,39.553678,2015,53,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
414,12.41967,39.553678,2015,57,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
418,12.41967,39.553678,2015,80,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
420,12.41967,39.553678,2015,89,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
432,12.41967,39.553591,2015,80,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
439,12.41967,39.553591,2015,57,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
446,12.41967,39.553591,2015,53,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
453,12.41967,39.553591,2015,35,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
461,12.41967,39.553591,2015,89,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
957,12.41967,39.553678,2014,10,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
965,12.41967,39.553678,2014,19,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
976,12.41967,39.553678,2014,44,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
980,12.41967,39.553678,2014,58,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
984,12.41967,39.553678,2014,77,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
990,12.41967,39.553591,2014,77,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
997,12.41967,39.553591,2014,44,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
1004,12.41967,39.553591,2014,19,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
1011,12.41967,39.553591,2014,58,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
1018,12.41967,39.553591,2014,10,27394.47656,0.337299169,0.005925254,1,1013344,27394.4761,0.337299169,0.005925254,1
1,12.360281,9.987325,2017,31,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
2,12.360281,9.987325,2017,40,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
3,12.360293,9.978477,2017,20,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
4,12.360293,9.978477,2017,35,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
1378,12.35,9.9833,2014,10,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
2278,12.35,9.9833,2013,29,4919.964355,0.241403696,0.182701632,2,1015996,4919.964387,0.241403696,0.182701632,2
1377,12.3,9.9333,2014,26,6260.711426,0.239385697,0.173790246,2,1017676,6260.711334,0.239385697,0.173790246,2
1379,12.3333,9.9333,2014,25,6260.711426,0.239385697,0.173790246,2,1017676,6260.711334,0.239385697,0.173790246,2
2277,12.3,9.9333,2013,35,6260.711426,0.239385697,0.173790246,2,1017676,6260.711334,0.239385697,0.173790246,2
2279,12.3333,9.9333,2013,20,6260.711426,0.239385697,0.173790246,2,1017676,6260.711334,0.239385697,0.173790246,2
2247,12.22416,7.33611,2013,15,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2248,12.22416,7.33611,2013,15,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2250,12.22416,7.33611,2013,28,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2252,12.22416,7.33611,2013,33,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2258,12.22416,7.33611,2013,68.8,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2259,12.22416,7.33611,2013,68.8,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2260,12.22416,7.33611,2013,72.5,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
2261,12.22416,7.33611,2013,72.5,3457.673828,0.293258234,0.39052704,4,1020976,3457.673871,0.293258234,0.39052704,4
