Latitude,Longitude,Mosquito_collection_year_end,IR_Test_%mortality
-0.257026,34.978019,2011,98
-0.227373333,34.89605667,2011,100
-0.227373333,34.89605667,2011,97
-0.21855,34.30245167,2011,92
-0.195601667,34.17508833,2011,93
-0.187436667,35.02238667,2011,96
-0.187436667,35.02238667,2011,98
-0.179825,35.26651,2011,95
-0.179825,35.26651,2011,100
-0.505853,34.733593,2011,68
-0.179551667,34.369035,2011,95
-0.1744389,34.9203361,2011,90.5
-0.1744389,34.9203361,2011,91.2
-0.156286667,35.187495,2011,95
-0.147186667,35.20697667,2011,93
-0.146856667,35.04393333,2011,90
-0.12807,35.09510333,2011,100
-0.12807,35.09510333,2011,100
-0.355973,34.702345,2011,68
-0.17426,34.34519,2011,68
0.705825,34.39732833,2011,69
-0.328158333,34.26666,2011,69
-0.28012,34.299,2011,69
0.683337,34.38842,2011,70
-0.38281,34.648382,2011,70
-0.348348,34.790085,2011,70
-0.28012,34.299,2011,70
-0.105486667,34.16853167,2011,70
0.610363333,34.32393,2011,71
0.610363333,34.32393,2011,72
0.731056667,34.35390333,2011,72
-0.195601667,34.17508833,2011,72
-0.16501,34.42803667,2011,72
-0.179551667,34.369035,2011,73
-0.081546667,34.17182167,2011,73
-0.17426,34.34519,2011,74
0.518991667,34.24447833,2011,75
-0.4768972,34.317825,2011,75
0.610836667,34.37232333,2011,76
-0.441923,34.618988,2011,76
-0.505853,34.733593,2011,77
-0.34709,34.29523667,2011,77
-0.197484,34.341052,2011,78
0.1335389,34.0269528,2011,78
0.5693694,34.5611389,2011,78.5
-0.238783333,34.25207167,2011,79
-0.441923,34.618988,2011,80
-0.16478,35.06343333,2011,80
0.620475,34.241442,2011,81
-0.443171667,34.58158,2011,81
-0.43839,34.506933,2011,81
-0.392017,34.62611,2011,81
-0.38281,34.648382,2011,81
-0.336608,34.35198,2011,81
-0.505853,34.733593,2011,82
-0.356302,34.752652,2011,82
-0.32034,34.90630333,2011,82
-0.16501,34.42803667,2011,82
0.1335389,34.0269528,2011,82.1
-0.505853,34.733593,2011,84
-0.355973,34.702345,2011,84
-0.505853,34.733593,2011,85
0.552501667,34.24511833,2011,85
-0.35434,34.546205,2011,85
-0.085951667,35.00320167,2011,100
-0.085951667,35.00320167,2011,96
-0.059766667,34.093225,2011,85
-0.505853,34.733593,2011,86
0.683337,34.38842,2011,86
-0.156286667,35.187495,2011,86
0.1335389,34.0269528,2011,86
0.630803333,34.375545,2011,87
-0.21776,35.27141667,2011,87
-0.35434,34.546205,2011,88
-0.077498333,35.19345,2011,88
0.1335389,34.0269528,2011,88.9
-0.444475,34.64009333,2011,89
-0.34709,34.29523667,2011,89
-0.328158333,34.26666,2011,89
-0.08225,34.38567,2011,89
6.668822,-10.972755,2011,36.3
6.6889,-10.955217,2011,36.3
6.677666,-10.812984,2011,44.4
6.681393,-10.817294,2011,44.4
6.855082,-10.574259,2011,59
6.855615,-10.574261,2011,59
6.867307,-10.819618,2011,70
6.870022,-10.823555,2011,70
6.870775,-10.830099,2011,70
6.230845,-9.812494,2011,90
6.829502,-9.367308,2011,82
6.515188,-10.30489,2011,93
6.511476,-10.484418,2011,87
6.842761,-8.660059,2011,89
-23.1,46.65,2011,100
-22.9,44.53333,2011,100
-22.9,44.53333,2011,100
-22.9,44.53333,2011,100
-20.519588,47.058374,2011,95
-20.331,46.4813,2011,99
-20.331,46.4813,2011,97
-20.331,46.4813,2011,100
-20.331,46.4813,2011,99
-20.331,46.4813,2011,97
-20.331,46.4813,2011,100
-20.22147,46.87582,2011,97
-19.83844,46.858429,2011,100
-19.83844,46.858429,2011,100
-19.83844,46.858429,2011,98
-19.83333,46.85,2011,100
-19.83333,46.85,2011,100
-19.83333,46.85,2011,100
-19.83333,46.85,2011,100
-19.83333,46.85,2011,100
-19.83333,46.85,2011,100
-19.166693,46.733059,2011,96
-16.797647,47.651579,2011,100
-16.797647,47.651579,2011,91
-16.797647,47.651579,2011,100
-16.11055,46.64361,2011,96
-16.11055,46.64361,2011,95
-25.03333,46.38333,2011,100
-25.03333,46.38333,2011,95
-25.03333,46.38333,2011,92
-25.03333,46.38333,2011,100
-25.03333,46.38333,2011,95
-25.03333,46.38333,2011,92
-24.333333,45.95,2011,100
-24.333333,45.95,2011,95
-18.31722,47.11611,2011,100
-18.31722,47.11611,2011,99
-18.31722,47.11611,2011,100
-18.31722,47.11611,2011,100
-18.316139,47.118431,2011,100
-18.316139,47.118431,2011,100
-18.316139,47.118431,2011,100
-20.284723,44.317509,2011,53
-15.696647,47.684142,2011,68
-15.55,47.66666,2011,68
-15.696647,47.684142,2011,75
-15.55,47.66666,2011,75
-15.696647,47.684142,2011,80
-15.55,47.66666,2011,80
-18.820181,49.063141,2011,82
-16.11055,46.64361,2011,86
-15.786122,35.005835,2011,100
-12.3166667,34.0166667,2011,100
-12.3166667,34.0166667,2011,96
-11.6074,34.29364,2011,90.5
-13.78074,34.458481,2011,99
-11.6074,34.29364,2011,90.5
-9.933366,33.933337,2011,100
-9.933366,33.933337,2011,98
-9.933366,33.933337,2011,100
-13.78074,34.45848,2011,65
-13.78074,34.458481,2011,65
-9.93336,33.93333,2011,100
-9.93336,33.93333,2011,98
-9.93336,33.93333,2011,100
-16.01413,34.79284,2011,100
-16.01413,34.79284,2011,96
-12.3166667,34.0166667,2011,82
-16.01413,34.79284,2011,100
-16.01413,34.79284,2011,82
-14.940726,35.478193,2011,87.5
-14.940726,35.478193,2011,87.5
-16.728599,35.170795,2011,88
-16.728599,35.170795,2011,88
-12.929261,34.296362,2011,89
-12.92926,34.29636,2011,89
-10.3142,34.13807,2011,100
-10.44464,34.09675,2011,100
-13.52068,34.3787,2011,56
-13.76902,34.58713,2011,75
-14.24891,34.60671,2011,81
-14.28032,34.67795,2011,67
-14.2999,34.72287,2011,70
-14.11644,34.92369,2011,100
-14.21076,35.05439,2011,100
-14.30133,35.11719,2011,100
-15.14472,35.19245,2011,88
-10.3142,34.13807,2011,98
-10.44464,34.09675,2011,98
-12.03768,34.05233,2011,92
13.8833333,-11.7,2011,68
-16.850001,36.983335,2011,100
-16.850001,36.983335,2011,100
-17.181619,37.46814,2011,100
-1.800785,30.50344,2011,94
-1.800785,30.50344,2011,100
-1.461658,29.936982,2011,100
-1.461658,29.936982,2011,100
-1.461658,29.936982,2011,100
-2.321508,29.185579,2011,93
-2.321508,29.185579,2011,99
-2.68521,29.564416,2011,97
-2.68521,29.564416,2011,100
-2.68521,29.564416,2011,95
-2.26666,29.85,2011,99
-2.26666,29.85,2011,100
-2.26666,29.85,2011,99
-1.5,29.633333,2011,99
-1.5,29.633333,2011,100
-1.5,29.633333,2011,100
-2.68521,29.564416,2011,99
-2.68521,29.564416,2011,100
-2.68521,29.564416,2011,97
-1.4459,30.252,2011,98
-1.4459,30.252,2011,100
-2.5969,29.0073,2011,100
-2.5969,29.0073,2011,95
-2.5969,29.0073,2011,90
-2.53027,29.185579,2011,100
-2.53027,29.185579,2011,100
-2.53027,29.185579,2011,90.4
-2.349609,29.75129,2011,100
-2.349609,29.75129,2011,100
-2.054671,29.605003,2011,100
-2.054671,29.605003,2011,100
-2.054671,29.605003,2011,100
-2.349609,29.75129,2011,100
-2.3089,30.7865,2011,98.2
-2.231532,30.112735,2011,100
-2.231532,30.112735,2011,98.9
-2.231532,30.112735,2011,98.9
-2.21683,30.757983,2011,98.2
-2.060279,29.347781,2011,100
-2.060279,29.347781,2011,98.8
-2.060279,29.347781,2011,96.6
-1.950106,30.058769,2011,100
-1.950106,30.058769,2011,98
-1.695516,29.25752,2011,100
-1.695516,29.25752,2011,100
-1.695516,29.25752,2011,100
-1.500087,29.633266,2011,100
-1.500087,29.633266,2011,98.9
-1.984977,30.104065,2011,90
-1.984977,30.104065,2011,100
-1.984977,30.104065,2011,99
-2.540556,28.985278,2011,99
-2.540556,28.985278,2011,100
-2.540556,28.985278,2011,91
-2.28567,29.95237,2011,100
-2.28567,29.95237,2011,100
-2.28567,29.95237,2011,100
-2.3089,30.7865,2011,99
-2.21683,30.757983,2011,83
-1.800785,30.50344,2011,84
-2.3089,30.7865,2011,84
-1.4459,30.252,2011,86
-1.500087,29.633266,2011,100
-1.47444,30.00222,2011,100
-1.47444,30.00222,2011,100
-1.47444,30.00222,2011,100
-1.303642,30.318707,2011,100
-1.303642,30.318707,2011,86
-1.303642,30.318707,2011,100
-2.3089,30.7865,2011,88
-2.21683,30.757983,2011,88.3
-2.321508,29.185579,2011,89
-1.950106,30.058769,2011,89
-2.30019,30.786383,2011,99
-2.285673,29.952372,2011,100
-2.225472,29.650678,2011,100
-2.32749,29.135056,2011,99
-2.00857,30.135835,2011,100
-2.054672,29.605,2011,100
-2.521091,29.686128,2011,100
-2.596271,29.005057,2011,98
-2.496977,29.480615,2011,100
-1.444722,30.2556,2011,100
-2.68521,29.564416,2011,100
-1.800786,30.503438,2011,100
-2.30019,30.786383,2011,84
-2.285673,29.952372,2011,100
-2.225472,29.650678,2011,91
-2.32749,29.135056,2011,89
-2.00857,30.135835,2011,99
-2.054672,29.605,2011,100
-2.521091,29.686128,2011,99
-2.596271,29.005057,2011,96
-2.496977,29.480615,2011,95
-1.444722,30.2556,2011,86
-2.68521,29.564416,2011,97
-1.800786,30.503438,2011,84
-2.30019,30.786383,2011,85
-2.285673,29.952372,2011,100
-2.225472,29.650678,2011,99
-2.32749,29.135056,2011,93
-2.00857,30.135835,2011,90
-2.054672,29.605,2011,100
-2.521091,29.686128,2011,99
-2.596271,29.005057,2011,99
-2.496977,29.480615,2011,97
-1.444722,30.2556,2011,98
-2.68521,29.564416,2011,99
-1.800786,30.503438,2011,94.5
13.98333,-14.8,2011,96
13.98333,-14.8,2011,94
14.21516,-13.43297,2011,95
13.49998,-15.04994,2011,92
14.758945,-17.393754,2011,15
14.758945,-17.393754,2011,19
14.758945,-17.393754,2011,20
14.744533,-17.525368,2011,32
13.49668,-13.60629,2011,35
14.705417,-17.432066,2011,37
14.705417,-17.432066,2011,39
13.49668,-13.60629,2011,41
14.705417,-17.432066,2011,43
14.744533,-17.525368,2011,44
14.744533,-17.525368,2011,48
13.14756,-14.11483,2011,97
13.14756,-14.11483,2011,95
13.14756,-14.11483,2011,94
13.49668,-13.60629,2011,72
14.21516,-13.43297,2011,77
13.49998,-15.04994,2011,78
13.98333,-14.8,2011,84
14.21516,-13.43297,2011,84
13.49998,-15.04994,2011,88
13.33,-13.56,2011,85
13.39,-13.75,2011,100
13.7,-13.61,2011,90
13.33,-13.56,2011,88
13.39,-13.75,2011,70
13.35,-13.35,2011,94
13.33,-13.56,2011,94.12
13.39,-13.75,2011,85
13.7,-13.61,2011,72
14.3995417,33.5202611,2011,94
14.47,33.22,2011,98
14.1766972,33.1303972,2011,97
14.1766972,33.1303972,2011,98
12.9333333,35.75,2011,94
14.3995417,33.5202611,2011,80
14.47,33.22,2011,82
12.9333333,35.75,2011,87
-1.544945,31.658235,2011,0
-1.959773,31.441554,2011,8
-1.922056,31.548277,2011,8
-2.058981,31.459238,2011,11
-1.77268,31.446361,2011,17
-5.09976,39.813493,2011,19
-5.027213,39.772251,2011,22
-1.578491,31.606015,2011,22
-1.846571,31.405791,2011,23
-1.718029,31.41581,2011,25
-2.094453,31.556854,2011,26
-2.094453,31.556854,2011,28
-2.058981,31.459238,2011,31
-1.629867,31.446049,2011,31
-5.027213,39.772251,2011,34
-1.959773,31.441554,2011,34
-1.528028,31.514256,2011,38
-4.55106,38.44232,2011,100
-4.216667,35.75,2011,99
-4.216667,35.75,2011,96
-4.216667,35.75,2011,100
-4.216667,35.75,2011,100
-4.10107,35.79504,2011,96
-4.10107,35.79504,2011,99
-3.35,37.35,2011,100
-3.35,37.35,2011,100
-3.35,37.35,2011,100
-3.29232,36.825031,2011,90.4
-2.094453,31.556854,2011,40
-5.216617,39.820994,2011,43.8
-5.090413,39.755704,2011,45
-6.907296,39.341375,2011,98
-6.866982,37.679187,2011,100
-6.866982,37.679187,2011,100
-6.866982,37.679187,2011,100
-6.866982,37.679187,2011,100
-6.860088,39.20637,2011,100
-6.822908,39.269613,2011,90.3
-6.822908,39.269613,2011,96.8
-6.822908,39.269613,2011,94.8
-6.822908,39.269613,2011,96.7
-6.81666,39.23333,2011,96.8
-6.81666,39.23333,2011,94.8
-6.81666,39.23333,2011,90.3
-6.77424,39.112735,2011,100
-6.51709,37.54131,2011,100
-6.203409,39.207669,2011,97.1
-6.173053,35.741944,2011,100
-6.173053,35.741944,2011,100
-6.173053,35.741944,2011,100
-6.077568,35.771592,2011,100
-5.90109,35.92351,2011,100
-5.90109,35.92351,2011,100
-5.90109,35.92351,2011,100
-5.53341,38.24708,2011,92.9
-5.53341,38.24708,2011,95
-3.338565,37.34297,2011,54.98
-3.21,37.2,2011,55
-3.338565,37.34297,2011,58
-5.452853,38.147727,2011,95
-5.452853,38.147727,2011,92.9
-5.452853,38.147727,2011,97.9
-5.452853,38.147727,2011,99
-5.28908,32.81859,2011,100
-5.28908,32.81859,2011,100
-5.28908,32.81859,2011,100
-5.13,38.39,2011,100
-5.018062,32.826279,2011,100
-5.018062,32.826279,2011,100
-5.018062,32.826279,2011,100
-4.928118,38.904164,2011,100
-4.916667,32.833333,2011,100
-4.562604,38.400836,2011,100
-4.562604,38.400836,2011,100
-4.562604,38.400836,2011,100
-4.562604,38.400836,2011,100
-5.09976,39.813493,2011,62
-9.556279,33.944599,2011,100
-9.556279,33.944599,2011,100
-9.556279,33.944599,2011,100
-9.556279,33.944599,2011,100
-9.52963,33.87896,2011,100
-8.067712,37.125859,2011,96
-8.067712,37.125859,2011,100
-8.067712,37.125859,2011,100
-2.883352,34.016692,2011,100
-2.600002,33.450003,2011,100
-2.600002,33.450003,2011,100
-2.600002,33.450003,2011,100
-2.6,33.45,2011,100
-2.6,33.45,2011,100
-2.6,33.45,2011,100
-2.6,33.45,2011,100
-2.3,33.3,2011,100
-2.3,33.3,2011,100
-2.3,33.3,2011,100
-1.838642,31.656829,2011,100
-1.5023,31.3916,2011,100
-1.846571,31.405791,2011,70
-3.3388,36.7826,2011,70.4
-3.29232,36.825031,2011,70.4
-3.338565,37.34297,2011,71.8
-3.21,37.2,2011,71.8
-3.29232,36.825031,2011,72
-3.3388,36.7826,2011,73.6
-3.29232,36.825031,2011,73.6
-3.338565,37.34297,2011,74
-3.21,37.2,2011,74
-5.10242,38.4755,2011,74.5
-4.928127,38.904141,2011,74.5
-5.1,38.47,2011,75.3
-4.928127,38.904141,2011,75.3
-5.1,38.47,2011,81
-4.928127,38.904141,2011,81.8
-4.928127,38.904141,2011,83.5
-3.333333,37.233333,2011,84
-8.39215,36.52632,2011,85
-8.067712,37.125859,2011,85
-2.51222,30.65583,2011,85
-1.838642,31.656829,2011,85
-1.838642,31.656829,2011,85
-1.838642,31.656829,2011,85
-1.5023,31.3916,2011,85
-3.242954,37.104149,2011,86
-3.279487,37.168315,2011,87
3.2662917,32.7963611,2011,92
1.980217,32.531824,2011,23
1.980217,32.531824,2011,23
0.43095,33.2289833,2011,24.7
0.61646,34.1453,2011,27
0.75,34.0833333,2011,27
1.980217,32.531824,2011,30
0.0977278,32.5556194,2011,30
0.0977278,32.5556194,2011,30
1.980217,32.531824,2011,31
1.980217,32.531824,2011,31
0.43095,33.2289833,2011,33
0.61646,34.1453,2011,34
0.75,34.0833333,2011,34
1.980217,32.531824,2011,36
1.431944,31.3525,2011,37
0.61646,34.1453,2011,40
1.980217,32.531824,2011,40
1.980217,32.531824,2011,40
0.75,34.0833333,2011,40
0.61646,34.1453,2011,41
0.75,34.0833333,2011,41
0.0977278,32.5556194,2011,45
0.0977278,32.5556194,2011,45
0.75,34.0833333,2011,53
-0.864077,29.706,2011,53
-0.81931,29.72745,2011,53
1.980217,32.531824,2011,56
1.980217,32.531824,2011,56
0.43095,33.2289833,2011,56.9
2.24889,32.900002,2011,60
0.61646,34.1453,2011,63
0.75,34.0833333,2011,63
3.2662917,32.7963611,2011,65
3.2662917,32.7963611,2011,65
0.75,34.0833333,2011,66
-0.864077,29.706,2011,68
1.980217,32.531824,2011,69
1.980217,32.531824,2011,69
3.26629,32.79636,2011,92
2.24889,32.900002,2011,71
1.43224,31.05338,2011,73
-0.864077,29.706,2011,75
-0.81931,29.72745,2011,75
0.0977278,32.5556194,2011,77
0.0977278,32.5556194,2011,77
0.43095,33.2289833,2011,84.6
0.0977278,32.5556194,2011,100
0.0977278,32.5556194,2011,98
0.0977278,32.5556194,2011,91
0.0977278,32.5556194,2011,98
0.0977278,32.5556194,2011,90
0.0977278,32.5556194,2011,94
-0.864077,29.706,2011,86
-0.81931,29.72745,2011,86
-0.864077,29.706,2011,100
-0.864077,29.706,2011,97
-0.81931,29.72745,2011,100
1.431944,31.3525,2011,87
1.43224,31.05338,2011,87
0.61646,34.1453,2011,89
0.75,34.0833333,2011,89
-15.62649,30.40407,2011,100
-12.517809,28.252662,2011,30
-12.5178,28.25266,2011,30
-13.127,28.381769,2011,100
-13.127,28.38176,2011,100
-12.80383,28.21314,2011,96
-12.370062,27.8217,2011,100
-12.37006,27.8217,2011,100
-12.80383,28.21314,2011,34
-13.127,28.381769,2011,49
-13.127,28.38176,2011,49
-12.517809,28.252662,2011,55
-12.5178,28.25266,2011,55
-15.13426,30.21292,2011,91
-14.41667,28.41667,2011,100
-12.80383,28.21314,2011,63
-13.127,28.381769,2011,68
-13.127,28.38176,2011,68
-12.80383,28.21314,2011,68
-12.370062,27.8217,2011,71
-12.37006,27.8217,2011,71
-13.127,28.381769,2011,72
-13.127,28.38176,2011,72
-12.370062,27.8217,2011,72
-12.37006,27.8217,2011,72
-9.345,28.73389,2011,80
-9.254154,28.766441,2011,80
-21.13,31.39,2011,100
-21.13,31.39,2011,100
-21.13,31.39,2011,100
-21.13,31.39,2011,100
-21.13,31.39,2011,100
-20.1913944,32.6333722,2011,100
-17.49,28.36,2011,100
-17.49,28.36,2011,100
-17.49,28.36,2011,100
-17.49,28.36,2011,100
-17.49,28.36,2011,100
-18.2,30,2011,100
-18.2,30,2011,100
-18.2,30,2011,100
-18.2,30,2011,100
-18.2,30,2011,100
10.50634,0.95117,2010,0
10.79158,1.02805,2010,6
10.331667,1.69139,2010,6
10.34,1.16,2010,6
10.495709,1.378278,2010,6
10.33167,1.69139,2010,6
10.79158,1.02805,2010,6
10.6197,1.2644,2010,6
6.3625,2.4255,2010,8
6.3625,2.4255,2010,8
6.5030694,2.145,2010,9
6.5030694,2.145,2010,9
6.7002333,2.5003,2010,11
6.7002333,2.5003,2010,11
10.3066,1.375,2010,13
10.18,1.22,2010,13
6.7002333,2.5003,2010,14
6.39712,2.59409,2010,14
6.7002333,2.5003,2010,14
10.228333,2.001943,2010,15
6.3625,2.4255,2010,15
6.3625,2.4255,2010,15
6.5030694,2.145,2010,15
6.5030694,2.145,2010,15
10.22833,2.00194,2010,15
6.5625,2.5852778,2010,16
6.5625,2.5852778,2010,16
6.578225,2.5576611,2010,17
6.578225,2.5576611,2010,17
10.228333,2.001943,2010,27
10.22833,2.00194,2010,27
11.8509583,3.3806139,2010,29
11.8509583,3.3806139,2010,29
7.1688722,2.0670139,2010,30
7.1688722,2.0670139,2010,30
10.79158,1.02805,2010,31
10.331667,1.69139,2010,31
10.34,1.16,2010,31
10.495709,1.378278,2010,31
10.18,1.22,2010,31
10.18,1.22,2010,31
10.183333,1.100001,2010,31
10.33167,1.69139,2010,31
10.79158,1.02805,2010,31
10.6197,1.2644,2010,31
10.3066,1.375,2010,31
10.50634,0.95117,2010,37
11.8509583,3.3806139,2010,40
11.8509583,3.3806139,2010,40
6.3944444,2.5816667,2010,100
6.422478,2.599084,2010,99
6.422478,2.599084,2010,50
6.533333,2.666667,2010,50
6.5625,2.5852778,2010,50
6.578225,2.557661,2010,50.76
10.824997,2.109436,2010,51
6.578225,2.5576611,2010,55
6.3944444,2.5816667,2010,60
6.5030694,2.145,2010,60
6.5030694,2.145,2010,60
7.1688722,2.0670139,2010,64
7.1688722,2.0670139,2010,64
6.3625,2.4255,2010,69
6.3625,2.4255,2010,69
11.8509583,3.3806139,2010,69
11.8509583,3.3806139,2010,69
6.5625,2.5852778,2010,70
6.5625,2.5852778,2010,71.66
6.5625,2.5852778,2010,71.66
6.5625,2.5852778,2010,71.66
6.578225,2.5576611,2010,73.8
6.578225,2.5576611,2010,74
6.578225,2.5576611,2010,74
6.422478,2.599084,2010,74.46
6.3625,2.4255,2010,75
6.3625,2.4255,2010,75
6.5030694,2.145,2010,75
6.5030694,2.145,2010,75
6.3625,2.4255,2010,78
6.3625,2.4255,2010,78
7.1688722,2.0670139,2010,78
7.1688722,2.0670139,2010,78
7.1688722,2.0670139,2010,82
7.1688722,2.0670139,2010,82
7.1688722,2.0670139,2010,99
7.1688722,2.0670139,2010,99
7.1688722,2.0670139,2010,83
7.1688722,2.0670139,2010,83
6.5030694,2.145,2010,98
6.5030694,2.145,2010,98
6.5625,2.5852778,2010,100
6.39712,2.59409,2010,85
6.5625,2.5852778,2010,100
6.578225,2.5576611,2010,100
6.422478,2.599084,2010,85
11.8509583,3.3806139,2010,86
11.8509583,3.3806139,2010,86
11.8509583,3.3806139,2010,86
11.8509583,3.3806139,2010,86
11.8509583,3.3806139,2010,88
11.8509583,3.3806139,2010,88
11.6666667,-4.4,2010,0.93
11.3733333,-4.32,2010,1.01
11.3883333,-4.3133333,2010,3
11.37,-4.3233333,2010,4.1
11.3883333,-4.3133333,2010,7.3
11.3633333,-4.3366667,2010,8.08
11.6666667,-4.4,2010,17
10.633335,-4.749998,2010,18
11.3883333,-4.3133333,2010,18.8
11.6666667,-4.4,2010,19
10.633335,-4.749998,2010,21
12.454604,-3.463605,2010,24
12.7291667,-3.8630556,2010,32
12.17719,-0.355766,2010,32
11.14218,-3.058979,2010,95
11.37,-4.3233333,2010,37.2
10.6244444,-4.54,2010,39
10.97378,-4.908158,2010,41
11.4833333,-3.5166667,2010,45
10.324985,-3.173708,2010,45
11.146872,-4.283342,2010,48
10.6244444,-4.54,2010,48
12.17719,-0.355766,2010,50
11,-4.0333333,2010,55
12.7291667,-3.8630556,2010,56
12.454604,-3.463605,2010,62
11,-4.0333333,2010,75
11,-4.0333333,2010,77
11.4833333,-3.5166667,2010,78
12.17719,-0.355766,2010,78
11,-4.0333333,2010,80
12.35,-1.02,2010,80
10.97378,-4.908158,2010,82
11.098026,-4.243924,2010,83
11.098026,-4.243924,2010,84
11.5833333,-3.4,2010,84
12.17719,-0.355766,2010,92
11.146872,-4.283342,2010,88
12.35,-1.02,2010,89
3.844505,11.541036,2010,93
4.054991,9.703065,2010,94
4.028809,9.731628,2010,46
4.070951,11.844102,2010,57
4.499857,12.11325,2010,90
3.844505,11.541036,2010,76
4.054991,9.703065,2010,80
4.10201,9.628306,2010,82
4.070951,11.844102,2010,85
4.499857,12.11325,2010,85
4.10201,9.628306,2010,86
4.028809,9.731628,2010,89
8.4,16.4,2010,47.75
8.4,16.4,2010,52.75
12.1,15.033333,2010,77.2
11.716665,15.233333,2010,81.6
12.1,15.033333,2010,83.35
10.266667,15.35,2010,84.4
11.716665,15.233333,2010,86.7
10.266667,15.35,2010,89.8
9.941573,-5.704347,2010,5.8
9.941573,-5.704347,2010,9.9
9.941573,-5.704347,2010,32.7
-5.69813,15.13747,2010,21
-5.69813,15.13747,2010,48
-8.65369,24.18268,2010,100
-8.65369,24.18268,2010,75
8.166667,38.633333,2010,96
11.433246,39.783308,2010,22.5
6.05865,38.21638,2010,97
6.05865,38.21638,2010,93
7.633333,37.25,2010,32
11.433246,39.783308,2010,34
8.166667,38.633333,2010,45
6.1111,37.59625,2010,47
6.1111,37.59625,2010,50
6.1111,37.59625,2010,50
9.23037,40.75503,2010,52
6.1111,37.59625,2010,56
9.709475,37.067063,2010,100
9.709475,37.067063,2010,94
7.633333,37.25,2010,64
7.506282,36.513505,2010,66.7
9.23037,40.75503,2010,81
8.3669,36.3765861,2010,94
8.3669,36.3765861,2010,100
9.624722,-0.827778,2010,70
9.430947,-1.0646,2010,70
9.624722,-0.827778,2010,73
9.430947,-1.0646,2010,73
9.624722,-0.827778,2010,87
9.430947,-1.0646,2010,87
9.624722,-0.827778,2010,89
9.430947,-1.0646,2010,89
0.4607722,34.1114667,2010,16
-0.5259167,34.3254861,2010,23.1
-0.5259167,34.3254861,2010,26.7
0.5693694,34.5611389,2010,42
0.57068,34.5616,2010,42
0.4607722,34.1114667,2010,48
0.4607722,34.1114667,2010,54
0.4607722,34.1114667,2010,100
-0.257026,34.978019,2010,91
-0.257026,34.978019,2010,91
-0.197484,34.341052,2010,97
-0.1833333,34.3833333,2010,97
-0.113145,34.627656,2010,91
0.627853,34.332558,2010,68
0.6327778,34.2694444,2010,68
0.5693694,34.5611389,2010,74
0.57068,34.5616,2010,74
0.4607722,34.1114667,2010,78
0.2827306,34.7518639,2010,82
0.28285,34.75189,2010,82
-0.197484,34.341052,2010,83
-0.1833333,34.3833333,2010,83
0.5693694,34.5611389,2010,84
0.57068,34.5616,2010,84
-0.113145,34.627656,2010,84
-0.0420583,34.6568778,2010,84
-0.0420583,34.6568778,2010,94
-0.0420583,34.6568778,2010,91
0.2827306,34.7518639,2010,85
0.28285,34.75189,2010,85
0.1335389,34.0269528,2010,100
0.1335389,34.0269528,2010,100
0.2827306,34.7518639,2010,100
0.28285,34.75189,2010,100
0.4607722,34.1114667,2010,87
-0.0420583,34.6568778,2010,87
0.2827306,34.7518639,2010,87
0.28285,34.75189,2010,87
0.5693694,34.5611389,2010,89
0.57068,34.5616,2010,89
0.627853,34.332558,2010,89
0.6327778,34.2694444,2010,89
-4.649,39.183,2010,96
-4.08,39.37,2010,100
-4.649,39.183,2010,96
-4.08,39.37,2010,100
-4.6745,39.2254,2010,100
-4.6745,39.2254,2010,96
6.842761,-8.660059,2010,100
6.230845,-9.812494,2010,98
6.511476,-10.484418,2010,82
6.515188,-10.30489,2010,94
6.829502,-9.367308,2010,87
-23.25,47.6,2010,100
-22.14861,48.01055,2010,100
-20.69472,47.01083,2010,95
-19.83333,46.85,2010,100
-19.83333,46.85,2010,100
-19.83333,46.85,2010,98
-19.16666,46.73333,2010,96
-16.79694,47.65138,2010,100
-16.79694,47.65138,2010,91
-16.79694,47.65138,2010,100
-25.03333,46.38333,2010,100
-13.2,49.05,2010,100
-18.92722,47.60833,2010,97
-18.43333,46.56666,2010,100
-18.43333,46.56666,2010,100
-18.31722,47.11611,2010,100
-20.28861,44.31777,2010,53
-18.81972,49.56888,2010,82
-16.772945,35.251303,2010,94
-16.2927778,34.9119444,2010,100
-16.2927778,34.9119444,2010,92.9
-16.105922,34.904739,2010,100
-16.105922,34.904739,2010,100
-13.923019,34.472882,2010,10
-13.613394,34.318707,2010,98.9
-16.2927778,34.9119444,2010,65.5
-17.03715,35.200945,2010,82
14.25,-6,2010,97
14.3429806,-3.6060028,2010,90
14.3429806,-3.6060028,2010,94
16.77531,-3.00826,2010,98
12.866667,-7.566667,2010,50
13.0683,-6.82792,2010,56
13.0683,-6.82792,2010,61
12.95,-5.75,2010,68
13.04114,-9.48472,2010,98
12.74665,-8.07137,2010,68
12.95,-5.75,2010,68.5
16.273291,-0.050689,2010,69
12.65001,-7.99986,2010,75
17.57069,-3.99617,2010,100
13.0683,-6.82792,2010,79
13.0683,-6.82792,2010,79
14.34855,-3.61031,2010,79.5
11.41668,-7.48332,2010,98.5
12.86666,-7.56666,2010,82
12.866667,-7.566667,2010,82
14.3429806,-3.6060028,2010,85
-16.850001,36.983335,2010,100
-16.850001,36.983335,2010,100
-16.597034,38.350467,2010,100
-17.98,35.715,2010,100
-17.876389,36.887222,2010,100
-17.876389,36.887222,2010,100
-17.876389,36.887222,2010,100
-17.603,36.814001,2010,100
-17.266,38.144999,2010,100
-17.181619,37.46814,2010,100
